"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,18,22,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,38,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,37,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,27,51,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,39,42,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,16,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,37,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,18,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,37,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,36,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,18,33,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,18,38,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,37,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,37,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,24,52,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,23,32,44,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,14,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,31,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,27,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,32,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,22,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,36,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,33,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,34,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,36,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,30,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,18,19,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,25,38,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,37,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,32,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,23,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,19,31,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,33,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,9,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,15,21,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,7,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,16,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,7,14,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,36,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,21,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,33,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,39,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,39,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,22,37,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,38,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,16,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,31,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,17,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,4,17,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,35,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,22,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,32,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,35,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,19,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,18,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,29,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,22,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,33,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,15,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,32,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,19,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,16,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,24,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,16,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,28,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,15,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,26,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,19,23,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,25,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,18,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,21,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,20,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,19,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,20,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,2,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,19,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,19,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,23,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,18,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,15,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,5,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,2,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,20,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,18,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,16,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,16,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,4,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,15,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,11,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,2,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,14,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,7,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,13,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,12,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,7,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,7,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,5,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,2,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,2,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,5,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
